G2longitude,G2latitude,G2year,G2month,G2depth,G2tco2,Ocean_Region
115.01,-45.997,1995.0,1.0,1005.0,2196.0,Indian
115.01,-45.997,1995.0,1.0,1105.0,2208.4,Indian
115.01,-45.997,1995.0,1.0,1210.0,2222.0,Indian
115.01,-45.997,1995.0,1.0,1314.0,2230.4,Indian
115.01,-45.997,1995.0,1.0,1504.0,2241.8,Indian
115.01,-45.997,1995.0,1.0,1704.0,2246.5,Indian
115.01,-45.997,1995.0,1.0,1890.0,2245.0,Indian
115.01,-45.997,1995.0,1.0,2086.0,2242.8,Indian
115.01,-45.997,1995.0,1.0,2294.0,2242.9,Indian
115.01,-45.997,1995.0,1.0,2508.0,2246.1,Indian
115.01,-45.997,1995.0,1.0,2703.0,2247.5,Indian
115.01,-45.997,1995.0,1.0,2906.0,2251.9,Indian
115.01,-45.997,1995.0,1.0,3101.0,2253.1,Indian
115.01,-45.997,1995.0,1.0,3289.0,2255.6,Indian
115.01,-45.997,1995.0,1.0,3494.0,2257.1,Indian
115.01,-45.997,1995.0,1.0,3697.0,2258.0,Indian
115.01,-45.997,1995.0,1.0,3939.0,2260.1,Indian
115.01,-45.997,1995.0,1.0,4037.0,2260.7,Indian
115.01,-45.997,1995.0,1.0,4089.0,2261.2,Indian
115.0,-45.0,1995.0,1.0,32.0,2081.5,Indian
115.0,-45.0,1995.0,1.0,56.0,2081.2,Indian
115.0,-45.0,1995.0,1.0,82.0,2085.1,Indian
115.0,-45.0,1995.0,1.0,106.0,2090.2,Indian
115.0,-45.0,1995.0,1.0,157.0,2096.3,Indian
115.0,-45.0,1995.0,1.0,205.0,2103.5,Indian
115.0,-45.0,1995.0,1.0,254.0,2103.1,Indian
115.0,-45.0,1995.0,1.0,305.0,2101.0,Indian
115.0,-45.0,1995.0,1.0,354.0,2102.0,Indian
115.0,-45.0,1995.0,1.0,403.0,2105.1,Indian
115.0,-45.0,1995.0,1.0,505.0,2106.0,Indian
115.0,-45.0,1995.0,1.0,603.0,2111.8,Indian
115.0,-45.0,1995.0,1.0,700.0,2125.3,Indian
115.0,-45.0,1995.0,1.0,799.0,2149.8,Indian
115.0,-45.0,1995.0,1.0,899.0,2165.9,Indian
115.0,-45.0,1995.0,1.0,1010.0,2178.2,Indian
115.0,-45.0,1995.0,1.0,1107.0,2188.0,Indian
115.0,-45.0,1995.0,1.0,1204.0,2202.9,Indian
115.0,-45.0,1995.0,1.0,1397.0,2225.1,Indian
115.0,-45.0,1995.0,1.0,1597.0,2240.9,Indian
115.0,-45.0,1995.0,1.0,1797.0,2246.7,Indian
115.0,-45.0,1995.0,1.0,1997.0,2247.3,Indian
115.0,-45.0,1995.0,1.0,2198.0,2244.4,Indian
115.0,-45.0,1995.0,1.0,2399.0,2243.1,Indian
115.0,-45.0,1995.0,1.0,2603.0,2245.1,Indian
115.0,-45.0,1995.0,1.0,2804.0,2248.5,Indian
115.0,-45.0,1995.0,1.0,3002.0,2251.1,Indian
115.0,-45.0,1995.0,1.0,3201.0,2255.5,Indian
115.0,-45.0,1995.0,1.0,3401.0,2256.0,Indian
115.0,-45.0,1995.0,1.0,3600.0,2257.7,Indian
115.0,-45.0,1995.0,1.0,3797.0,2258.4,Indian
115.0,-45.0,1995.0,1.0,3998.0,2260.2,Indian
115.0,-45.0,1995.0,1.0,4115.0,2261.5,Indian
115.0,-45.0,1995.0,1.0,4163.0,2261.1,Indian
115.0,-43.997,1995.0,1.0,13.0,2075.2,Indian
115.0,-43.997,1995.0,1.0,33.0,2077.1,Indian
115.0,-43.997,1995.0,1.0,58.0,2083.4,Indian
115.0,-43.997,1995.0,1.0,83.0,2084.8,Indian
115.0,-43.997,1995.0,1.0,106.0,2085.9,Indian
115.0,-43.997,1995.0,1.0,157.0,2102.9,Indian
115.0,-43.997,1995.0,1.0,206.0,2106.7,Indian
115.0,-43.997,1995.0,1.0,256.0,2104.0,Indian
115.0,-43.997,1995.0,1.0,305.0,2108.4,Indian
115.0,-43.997,1995.0,1.0,356.0,2105.0,Indian
115.0,-43.997,1995.0,1.0,406.0,2105.8,Indian
115.0,-43.997,1995.0,1.0,456.0,2107.6,Indian
115.0,-43.997,1995.0,1.0,505.0,2110.0,Indian
115.0,-43.997,1995.0,1.0,603.0,2120.6,Indian
115.0,-43.997,1995.0,1.0,704.0,2137.1,Indian
115.0,-43.997,1995.0,1.0,803.0,2155.7,Indian
115.0,-43.997,1995.0,1.0,902.0,2170.2,Indian
115.0,-43.997,1995.0,1.0,1001.0,2178.6,Indian
115.0,-43.997,1995.0,1.0,1102.0,2197.8,Indian
115.0,-43.997,1995.0,1.0,1201.0,2212.2,Indian
115.0,-43.997,1995.0,1.0,1402.0,2232.4,Indian
115.0,-43.997,1995.0,1.0,1598.0,2244.0,Indian
115.0,-43.997,1995.0,1.0,1799.0,2248.9,Indian
115.0,-43.997,1995.0,1.0,1998.0,2247.3,Indian
115.0,-43.997,1995.0,1.0,2195.0,2245.9,Indian
115.0,-43.997,1995.0,1.0,2394.0,2245.7,Indian
115.0,-43.997,1995.0,1.0,2695.0,2249.0,Indian
115.0,-43.997,1995.0,1.0,2996.0,2253.4,Indian
115.0,-43.997,1995.0,1.0,3192.0,2256.0,Indian
115.0,-43.997,1995.0,1.0,3394.0,2257.7,Indian
115.0,-43.997,1995.0,1.0,3593.0,2258.6,Indian
115.0,-43.997,1995.0,1.0,3792.0,2259.1,Indian
115.0,-43.997,1995.0,1.0,4001.0,2260.4,Indian
115.0,-43.997,1995.0,1.0,4201.0,2261.3,Indian
115.0,-43.997,1995.0,1.0,4300.0,2262.1,Indian
115.0,-43.997,1995.0,1.0,4350.0,2263.2,Indian
115.0,-43.0,1995.0,1.0,12.0,2078.3,Indian
115.0,-43.0,1995.0,1.0,33.0,2079.6,Indian
115.0,-43.0,1995.0,1.0,58.0,2079.2,Indian
115.0,-43.0,1995.0,1.0,82.0,2090.6,Indian
115.0,-43.0,1995.0,1.0,106.0,2095.7,Indian
115.0,-43.0,1995.0,1.0,156.0,2102.4,Indian
115.0,-43.0,1995.0,1.0,206.0,2105.8,Indian
115.0,-43.0,1995.0,1.0,257.0,2104.2,Indian
115.0,-43.0,1995.0,1.0,307.0,2105.5,Indian
115.0,-43.0,1995.0,1.0,357.0,2106.7,Indian
115.0,-43.0,1995.0,1.0,406.0,2113.1,Indian
115.0,-43.0,1995.0,1.0,455.0,2112.1,Indian
115.0,-43.0,1995.0,1.0,505.0,2112.6,Indian
115.0,-43.0,1995.0,1.0,603.0,2119.7,Indian
115.0,-43.0,1995.0,1.0,704.0,2130.3,Indian
115.0,-43.0,1995.0,1.0,805.0,2152.9,Indian
115.0,-43.0,1995.0,1.0,904.0,2165.8,Indian
115.0,-43.0,1995.0,1.0,1002.0,2180.4,Indian
115.0,-43.0,1995.0,1.0,1104.0,2191.3,Indian
115.0,-43.0,1995.0,1.0,1202.0,2205.3,Indian
115.0,-43.0,1995.0,1.0,1402.0,2230.7,Indian
115.0,-43.0,1995.0,1.0,1602.0,2251.3,Indian
115.0,-43.0,1995.0,1.0,1801.0,2257.6,Indian
115.0,-43.0,1995.0,1.0,1999.0,2258.5,Indian
115.0,-43.0,1995.0,1.0,2197.0,2256.7,Indian
115.0,-43.0,1995.0,1.0,2398.0,2257.3,Indian
115.0,-43.0,1995.0,1.0,2694.0,2251.8,Indian
115.0,-43.0,1995.0,1.0,3003.0,2252.3,Indian
115.0,-43.0,1995.0,1.0,3203.0,2255.7,Indian
115.0,-43.0,1995.0,1.0,3403.0,2257.0,Indian
115.0,-43.0,1995.0,1.0,3601.0,2258.6,Indian
115.0,-43.0,1995.0,1.0,3801.0,2260.9,Indian
115.0,-43.0,1995.0,1.0,4002.0,2260.3,Indian
115.0,-43.0,1995.0,1.0,4200.0,2258.0,Indian
115.0,-43.0,1995.0,1.0,4289.0,2261.7,Indian
115.0,-43.0,1995.0,1.0,4339.0,2263.0,Indian
115.0,-42.0,1995.0,1.0,15.0,2068.0,Indian
115.0,-42.0,1995.0,1.0,27.0,2067.9,Indian
115.0,-42.0,1995.0,1.0,51.0,2074.8,Indian
115.0,-42.0,1995.0,1.0,76.0,2086.4,Indian
115.0,-42.0,1995.0,1.0,101.0,2095.9,Indian
115.0,-42.0,1995.0,1.0,152.0,2100.2,Indian
115.0,-42.0,1995.0,1.0,202.0,2102.6,Indian
115.0,-42.0,1995.0,1.0,250.0,2111.3,Indian
115.0,-42.0,1995.0,1.0,301.0,2102.5,Indian
115.0,-42.0,1995.0,1.0,350.0,2104.6,Indian
115.0,-42.0,1995.0,1.0,400.0,2105.4,Indian
115.0,-42.0,1995.0,1.0,449.0,2108.0,Indian
115.0,-42.0,1995.0,1.0,499.0,2108.8,Indian
115.0,-42.0,1995.0,1.0,600.0,2117.9,Indian
115.0,-42.0,1995.0,1.0,708.0,2135.5,Indian
115.0,-42.0,1995.0,1.0,808.0,2155.6,Indian
115.0,-42.0,1995.0,1.0,908.0,2170.7,Indian
115.0,-42.0,1995.0,1.0,1006.0,2184.6,Indian
115.0,-42.0,1995.0,1.0,1106.0,2196.4,Indian
115.0,-42.0,1995.0,1.0,1205.0,2212.4,Indian
115.0,-42.0,1995.0,1.0,1404.0,2234.4,Indian
115.0,-42.0,1995.0,1.0,1602.0,2249.0,Indian
115.0,-42.0,1995.0,1.0,2008.0,2258.2,Indian
115.0,-42.0,1995.0,1.0,2207.0,2263.8,Indian
115.0,-42.0,1995.0,1.0,2405.0,2262.6,Indian
115.0,-42.0,1995.0,1.0,2703.0,2260.7,Indian
115.0,-42.0,1995.0,1.0,3006.0,2259.3,Indian
115.0,-42.0,1995.0,1.0,3317.0,2254.9,Indian
115.0,-42.0,1995.0,1.0,3606.0,2258.0,Indian
115.0,-42.0,1995.0,1.0,3897.0,2259.6,Indian
115.0,-42.0,1995.0,1.0,4101.0,2260.3,Indian
115.0,-42.0,1995.0,1.0,4299.0,2262.7,Indian
115.0,-42.0,1995.0,1.0,4397.0,2262.4,Indian
115.0,-42.0,1995.0,1.0,4468.0,2262.6,Indian
115.0,-42.0,1995.0,1.0,4469.0,2262.1,Indian
115.0,-40.895,1995.0,1.0,13.0,2066.0,Indian
115.0,-40.895,1995.0,1.0,33.0,2066.8,Indian
115.0,-40.895,1995.0,1.0,58.0,2079.6,Indian
115.0,-40.895,1995.0,1.0,83.0,2087.8,Indian
115.0,-40.895,1995.0,1.0,108.0,2091.4,Indian
115.0,-40.895,1995.0,1.0,157.0,2094.2,Indian
115.0,-40.895,1995.0,1.0,207.0,2098.0,Indian
115.0,-40.895,1995.0,1.0,257.0,2102.2,Indian
115.0,-40.895,1995.0,1.0,306.0,2103.6,Indian
115.0,-40.895,1995.0,1.0,357.0,2103.4,Indian
115.0,-40.895,1995.0,1.0,406.0,2106.1,Indian
115.0,-40.895,1995.0,1.0,455.0,2112.1,Indian
115.0,-40.895,1995.0,1.0,506.0,2115.0,Indian
115.0,-40.895,1995.0,1.0,605.0,2121.5,Indian
115.0,-40.895,1995.0,1.0,704.0,2132.3,Indian
115.0,-40.895,1995.0,1.0,805.0,2151.8,Indian
115.0,-40.895,1995.0,1.0,903.0,2169.7,Indian
115.0,-40.895,1995.0,1.0,1002.0,2181.1,Indian
115.0,-40.895,1995.0,1.0,1102.0,2193.3,Indian
115.0,-40.895,1995.0,1.0,1201.0,2208.2,Indian
115.0,-40.895,1995.0,1.0,1400.0,2234.5,Indian
115.0,-40.895,1995.0,1.0,1608.0,2249.2,Indian
115.0,-40.895,1995.0,1.0,1803.0,2259.0,Indian
115.0,-40.895,1995.0,1.0,2005.0,2261.1,Indian
115.0,-40.895,1995.0,1.0,2209.0,2266.0,Indian
115.0,-40.895,1995.0,1.0,2403.0,2266.5,Indian
115.0,-40.895,1995.0,1.0,2700.0,2261.6,Indian
115.0,-40.895,1995.0,1.0,2999.0,2257.3,Indian
115.0,-40.895,1995.0,1.0,3300.0,2258.0,Indian
115.0,-40.895,1995.0,1.0,3602.0,2258.6,Indian
115.0,-40.895,1995.0,1.0,3801.0,2257.9,Indian
115.0,-40.895,1995.0,1.0,4004.0,2258.8,Indian
115.0,-40.895,1995.0,1.0,4200.0,2261.2,Indian
115.0,-40.895,1995.0,1.0,4398.0,2262.1,Indian
115.0,-40.895,1995.0,1.0,4544.0,2262.8,Indian
115.0,-40.895,1995.0,1.0,4596.0,2264.4,Indian
115.0,-39.697,1995.0,1.0,14.0,2056.2,Indian
115.0,-39.697,1995.0,1.0,34.0,2061.0,Indian
115.0,-39.697,1995.0,1.0,58.0,2076.5,Indian
115.0,-39.697,1995.0,1.0,84.0,2083.9,Indian
115.0,-39.697,1995.0,1.0,109.0,2092.0,Indian
115.0,-39.697,1995.0,1.0,159.0,2099.4,Indian
115.0,-39.697,1995.0,1.0,208.0,2102.6,Indian
115.0,-39.697,1995.0,1.0,258.0,2102.9,Indian
115.0,-39.697,1995.0,1.0,308.0,2105.6,Indian
115.0,-39.697,1995.0,1.0,357.0,2103.0,Indian
115.0,-39.697,1995.0,1.0,408.0,2102.7,Indian
115.0,-39.697,1995.0,1.0,457.0,2106.5,Indian
115.0,-39.697,1995.0,1.0,607.0,2113.9,Indian
115.0,-39.697,1995.0,1.0,705.0,2130.9,Indian
115.0,-39.697,1995.0,1.0,804.0,2151.1,Indian
115.0,-39.697,1995.0,1.0,902.0,2170.4,Indian
115.0,-39.697,1995.0,1.0,1003.0,2179.9,Indian
115.0,-39.697,1995.0,1.0,1102.0,2197.7,Indian
115.0,-39.697,1995.0,1.0,1201.0,2212.8,Indian
115.0,-39.697,1995.0,1.0,1402.0,2239.3,Indian
115.0,-39.697,1995.0,1.0,1600.0,2253.0,Indian
115.0,-39.697,1995.0,1.0,1809.0,2262.3,Indian
115.0,-39.697,1995.0,1.0,2008.0,2265.4,Indian
115.0,-39.697,1995.0,1.0,2206.0,2265.0,Indian
115.0,-39.697,1995.0,1.0,2405.0,2264.0,Indian
115.0,-39.697,1995.0,1.0,2705.0,2255.4,Indian
115.0,-39.697,1995.0,1.0,3003.0,2255.8,Indian
115.0,-39.697,1995.0,1.0,3292.0,2259.0,Indian
115.0,-39.697,1995.0,1.0,3591.0,2260.5,Indian
115.0,-39.697,1995.0,1.0,3889.0,2262.8,Indian
115.0,-39.697,1995.0,1.0,4188.0,2261.8,Indian
115.0,-39.697,1995.0,1.0,4389.0,2260.8,Indian
115.0,-39.697,1995.0,1.0,4538.0,2262.3,Indian
115.0,-39.697,1995.0,1.0,4654.0,2262.8,Indian
115.0,-39.697,1995.0,1.0,4705.0,2262.6,Indian
115.0,-38.497,1995.0,1.0,13.0,2054.1,Indian
115.0,-38.497,1995.0,1.0,33.0,2050.3,Indian
115.0,-38.497,1995.0,1.0,58.0,2060.3,Indian
115.0,-38.497,1995.0,1.0,83.0,2075.7,Indian
115.0,-38.497,1995.0,1.0,107.0,2079.7,Indian
115.0,-38.497,1995.0,1.0,157.0,2086.6,Indian
115.0,-38.497,1995.0,1.0,207.0,2089.0,Indian
115.0,-38.497,1995.0,1.0,257.0,2094.9,Indian
115.0,-38.497,1995.0,1.0,307.0,2100.6,Indian
115.0,-38.497,1995.0,1.0,356.0,2104.1,Indian
115.0,-38.497,1995.0,1.0,407.0,2106.4,Indian
115.0,-38.497,1995.0,1.0,456.0,2110.6,Indian
115.0,-38.497,1995.0,1.0,505.0,2111.5,Indian
115.0,-38.497,1995.0,1.0,605.0,2115.3,Indian
115.0,-38.497,1995.0,1.0,704.0,2125.5,Indian
115.0,-38.497,1995.0,1.0,802.0,2143.5,Indian
115.0,-38.497,1995.0,1.0,901.0,2165.2,Indian
115.0,-38.497,1995.0,1.0,1001.0,2180.1,Indian
115.0,-38.497,1995.0,1.0,1107.0,2196.6,Indian
115.0,-38.497,1995.0,1.0,1211.0,2213.2,Indian
115.0,-38.497,1995.0,1.0,1401.0,2241.0,Indian
115.0,-38.497,1995.0,1.0,1605.0,2254.0,Indian
115.0,-38.497,1995.0,1.0,1802.0,2260.5,Indian
115.0,-38.497,1995.0,1.0,2002.0,2263.7,Indian
115.0,-38.497,1995.0,1.0,2201.0,2262.3,Indian
115.0,-38.497,1995.0,1.0,2400.0,2260.0,Indian
115.0,-38.497,1995.0,1.0,2693.0,2265.6,Indian
115.0,-38.497,1995.0,1.0,2978.0,2258.7,Indian
115.0,-38.497,1995.0,1.0,3295.0,2258.2,Indian
115.0,-38.497,1995.0,1.0,3601.0,2259.1,Indian
115.0,-38.497,1995.0,1.0,3897.0,2258.3,Indian
115.0,-38.497,1995.0,1.0,4100.0,2259.7,Indian
115.0,-38.497,1995.0,1.0,4299.0,2261.3,Indian
115.0,-38.497,1995.0,1.0,4504.0,2262.4,Indian
115.0,-38.497,1995.0,1.0,4627.0,2261.5,Indian
115.0,-38.497,1995.0,1.0,4676.0,2263.1,Indian
115.0,-37.497,1995.0,1.0,14.0,2055.5,Indian
115.0,-37.497,1995.0,1.0,34.0,2055.0,Indian
115.0,-37.497,1995.0,1.0,60.0,2058.2,Indian
115.0,-37.497,1995.0,1.0,83.0,2066.0,Indian
115.0,-37.497,1995.0,1.0,108.0,2079.3,Indian
115.0,-37.497,1995.0,1.0,159.0,2089.4,Indian
115.0,-37.497,1995.0,1.0,208.0,2092.4,Indian
115.0,-37.497,1995.0,1.0,258.0,2098.7,Indian
115.0,-37.497,1995.0,1.0,308.0,2104.3,Indian
115.0,-37.497,1995.0,1.0,358.0,2110.0,Indian
115.0,-37.497,1995.0,1.0,408.0,2110.6,Indian
115.0,-37.497,1995.0,1.0,457.0,2110.8,Indian
115.0,-37.497,1995.0,1.0,607.0,2120.2,Indian
115.0,-37.497,1995.0,1.0,708.0,2131.5,Indian
115.0,-37.497,1995.0,1.0,805.0,2151.4,Indian
115.0,-37.497,1995.0,1.0,904.0,2177.3,Indian
115.0,-37.497,1995.0,1.0,1003.0,2186.5,Indian
115.0,-37.497,1995.0,1.0,1103.0,2204.6,Indian
115.0,-37.497,1995.0,1.0,1213.0,2222.5,Indian
115.0,-37.497,1995.0,1.0,1411.0,2240.8,Indian
115.0,-37.497,1995.0,1.0,1608.0,2256.0,Indian
115.0,-37.497,1995.0,1.0,1803.0,2264.2,Indian
115.0,-37.497,1995.0,1.0,1991.0,2268.4,Indian
115.0,-37.497,1995.0,1.0,2293.0,2272.1,Indian
115.0,-37.497,1995.0,1.0,2596.0,2273.5,Indian
115.0,-37.497,1995.0,1.0,2904.0,2270.4,Indian
115.0,-37.497,1995.0,1.0,3203.0,2266.8,Indian
115.0,-37.497,1995.0,1.0,3501.0,2269.5,Indian
115.0,-37.497,1995.0,1.0,3801.0,2269.3,Indian
115.0,-37.497,1995.0,1.0,4100.0,2266.4,Indian
115.0,-37.497,1995.0,1.0,4401.0,2264.4,Indian
115.0,-37.497,1995.0,1.0,4698.0,2263.8,Indian
115.0,-37.497,1995.0,1.0,4996.0,2263.9,Indian
115.0,-37.497,1995.0,1.0,5196.0,2263.6,Indian
115.0,-37.497,1995.0,1.0,5246.0,2263.3,Indian
115.0,-36.497,1995.0,1.0,13.0,2053.8,Indian
115.0,-36.497,1995.0,1.0,32.0,2053.1,Indian
115.0,-36.497,1995.0,1.0,57.0,2056.2,Indian
115.0,-36.497,1995.0,1.0,83.0,2069.8,Indian
115.0,-36.497,1995.0,1.0,107.0,2079.2,Indian
115.0,-36.497,1995.0,1.0,158.0,2084.9,Indian
115.0,-36.497,1995.0,1.0,208.0,2091.2,Indian
115.0,-36.497,1995.0,1.0,256.0,2094.6,Indian
115.0,-36.497,1995.0,1.0,307.0,2101.8,Indian
115.0,-36.497,1995.0,1.0,356.0,2105.5,Indian
115.0,-36.497,1995.0,1.0,406.0,2105.9,Indian
115.0,-36.497,1995.0,1.0,455.0,2107.7,Indian
115.0,-36.497,1995.0,1.0,506.0,2110.8,Indian
115.0,-36.497,1995.0,1.0,606.0,2119.7,Indian
115.0,-36.497,1995.0,1.0,705.0,2130.2,Indian
115.0,-36.497,1995.0,1.0,805.0,2151.9,Indian
115.0,-36.497,1995.0,1.0,903.0,2171.9,Indian
115.0,-36.497,1995.0,1.0,1005.0,2190.4,Indian
115.0,-36.497,1995.0,1.0,1104.0,2206.1,Indian
115.0,-36.497,1995.0,1.0,1201.0,2222.4,Indian
115.0,-36.497,1995.0,1.0,1402.0,2243.6,Indian
115.0,-36.497,1995.0,1.0,1601.0,2256.9,Indian
115.0,-36.497,1995.0,1.0,1801.0,2263.6,Indian
115.0,-36.497,1995.0,1.0,2101.0,2269.2,Indian
115.0,-36.497,1995.0,1.0,2399.0,2270.8,Indian
115.0,-36.497,1995.0,1.0,2697.0,2269.9,Indian
115.0,-36.497,1995.0,1.0,3301.0,2268.3,Indian
115.0,-36.497,1995.0,1.0,3601.0,2264.4,Indian
115.0,-36.497,1995.0,1.0,3900.0,2268.4,Indian
115.0,-36.497,1995.0,1.0,4205.0,2266.0,Indian
115.0,-36.497,1995.0,1.0,4500.0,2265.3,Indian
115.0,-36.497,1995.0,1.0,4800.0,2265.0,Indian
115.0,-36.497,1995.0,1.0,5099.0,2265.3,Indian
115.0,-36.497,1995.0,1.0,5312.0,2265.4,Indian
115.0,-36.497,1995.0,1.0,5364.0,2266.1,Indian
115.0,-35.65,1995.0,1.0,505.0,2120.1,Indian
115.0,-35.65,1995.0,1.0,604.0,2131.6,Indian
115.0,-35.65,1995.0,1.0,705.0,2151.5,Indian
115.0,-35.65,1995.0,1.0,903.0,2187.1,Indian
115.0,-35.65,1995.0,1.0,1005.0,2204.6,Indian
115.0,-35.65,1995.0,1.0,1101.0,2222.4,Indian
115.0,-35.65,1995.0,1.0,1203.0,2235.5,Indian
115.0,-35.65,1995.0,1.0,1400.0,2251.7,Indian
115.0,-35.65,1995.0,1.0,1598.0,2262.5,Indian
115.0,-35.65,1995.0,1.0,1796.0,2267.6,Indian
115.0,-35.65,1995.0,1.0,1998.0,2272.7,Indian
115.0,-35.65,1995.0,1.0,2199.0,2271.4,Indian
115.0,-35.65,1995.0,1.0,2499.0,2274.0,Indian
115.0,-35.65,1995.0,1.0,2798.0,2274.0,Indian
115.0,-35.65,1995.0,1.0,3096.0,2270.0,Indian
115.0,-35.65,1995.0,1.0,3396.0,2272.6,Indian
115.0,-35.65,1995.0,1.0,3705.0,2273.1,Indian
115.0,-35.65,1995.0,1.0,4002.0,2273.3,Indian
115.0,-35.65,1995.0,1.0,4299.0,2270.3,Indian
115.0,-35.65,1995.0,1.0,4601.0,2266.5,Indian
115.0,-35.65,1995.0,1.0,4899.0,2265.4,Indian
115.0,-35.65,1995.0,1.0,5034.0,2266.5,Indian
115.0,-35.65,1995.0,1.0,5083.0,2264.7,Indian
115.01,-35.647,1995.0,1.0,10.0,2050.3,Indian
115.01,-35.647,1995.0,1.0,29.0,2049.3,Indian
115.01,-35.647,1995.0,1.0,55.0,2055.8,Indian
115.01,-35.647,1995.0,1.0,79.0,2068.3,Indian
115.01,-35.647,1995.0,1.0,104.0,2072.3,Indian
115.01,-35.647,1995.0,1.0,154.0,2083.6,Indian
115.01,-35.647,1995.0,1.0,205.0,2094.1,Indian
115.01,-35.647,1995.0,1.0,253.0,2104.1,Indian
115.01,-35.647,1995.0,1.0,301.0,2108.6,Indian
115.01,-35.647,1995.0,1.0,351.0,2112.1,Indian
115.01,-35.647,1995.0,1.0,397.0,2116.5,Indian
115.01,-35.647,1995.0,1.0,445.0,2118.5,Indian
115.0,-35.517,1995.0,1.0,11.0,2044.8,Indian
115.0,-35.517,1995.0,1.0,30.0,2047.5,Indian
115.0,-35.517,1995.0,1.0,55.0,2049.2,Indian
115.0,-35.517,1995.0,1.0,80.0,2064.8,Indian
115.0,-35.517,1995.0,1.0,105.0,2075.0,Indian
115.0,-35.517,1995.0,1.0,154.0,2082.7,Indian
115.0,-35.517,1995.0,1.0,202.0,2094.6,Indian
115.0,-35.517,1995.0,1.0,251.0,2104.0,Indian
115.0,-35.517,1995.0,1.0,300.0,2109.3,Indian
115.0,-35.517,1995.0,1.0,348.0,2113.0,Indian
115.0,-35.517,1995.0,1.0,398.0,2112.3,Indian
115.0,-35.517,1995.0,1.0,446.0,2116.5,Indian
115.0,-35.517,1995.0,1.0,493.0,2119.8,Indian
115.0,-35.517,1995.0,1.0,602.0,2131.8,Indian
115.0,-35.517,1995.0,1.0,700.0,2153.7,Indian
115.0,-35.517,1995.0,1.0,802.0,2173.2,Indian
115.0,-35.517,1995.0,1.0,902.0,2191.5,Indian
115.0,-35.517,1995.0,1.0,1103.0,2224.5,Indian
115.0,-35.517,1995.0,1.0,1202.0,2236.0,Indian
115.0,-35.517,1995.0,1.0,1299.0,2245.1,Indian
115.0,-35.517,1995.0,1.0,1398.0,2253.4,Indian
115.0,-35.517,1995.0,1.0,1497.0,2258.5,Indian
115.0,-35.2,1995.0,1.0,31.0,2044.2,Indian
115.0,-35.2,1995.0,1.0,55.0,2048.2,Indian
115.0,-35.2,1995.0,1.0,79.0,2061.0,Indian
115.0,-35.2,1995.0,1.0,104.0,2078.8,Indian
115.0,-35.2,1995.0,1.0,155.0,2089.4,Indian
115.0,-35.2,1995.0,1.0,203.0,2104.6,Indian
115.0,-35.2,1995.0,1.0,204.0,2104.4,Indian
115.0,-35.2,1995.0,1.0,252.0,2110.6,Indian
115.0,-35.2,1995.0,1.0,302.0,2114.5,Indian
115.0,-35.2,1995.0,1.0,350.0,2115.6,Indian
115.0,-35.2,1995.0,1.0,399.0,2119.0,Indian
115.0,-35.2,1995.0,1.0,403.0,2119.2,Indian
115.0,-35.2,1995.0,1.0,452.0,2121.4,Indian
115.0,-35.2,1995.0,1.0,504.0,2127.9,Indian
115.0,-35.2,1995.0,1.0,602.0,2147.0,Indian
115.0,-35.2,1995.0,1.0,703.0,2166.2,Indian
115.0,-35.2,1995.0,1.0,800.0,2187.6,Indian
115.0,-35.2,1995.0,1.0,898.0,2204.0,Indian
115.0,-35.2,1995.0,1.0,998.0,2217.6,Indian
115.0,-35.2,1995.0,1.0,1194.0,2241.9,Indian
115.0,-35.2,1995.0,1.0,1297.0,2249.3,Indian
115.0,-35.2,1995.0,1.0,1365.0,2251.3,Indian
115.0,-35.2,1995.0,1.0,1417.0,2255.4,Indian
115.0,-35.2,1995.0,1.0,1473.0,2258.2,Indian
115.0,-34.964,1995.0,1.0,8.0,2035.0,Indian
115.0,-34.964,1995.0,1.0,27.0,2036.2,Indian
115.0,-34.964,1995.0,1.0,55.0,2045.0,Indian
115.0,-34.964,1995.0,1.0,79.0,2052.2,Indian
115.0,-34.964,1995.0,1.0,101.0,2068.1,Indian
115.0,-34.964,1995.0,1.0,151.0,2074.0,Indian
115.0,-34.964,1995.0,1.0,203.0,2089.4,Indian
115.0,-34.964,1995.0,1.0,252.0,2099.8,Indian
115.0,-34.964,1995.0,1.0,280.0,2106.3,Indian
115.0,-34.964,1995.0,1.0,297.0,2109.5,Indian
115.0,-34.819,1995.0,1.0,9.0,2034.3,Indian
115.0,-34.819,1995.0,1.0,28.0,2035.4,Indian
115.0,-34.819,1995.0,1.0,54.0,2034.7,Indian
115.0,-34.819,1995.0,1.0,77.0,2043.1,Indian
115.0,-34.819,1995.0,1.0,105.0,2059.2,Indian
115.0,-34.819,1995.0,1.0,134.0,2071.5,Indian
106.26,-31.226,1995.0,1.0,12.0,2059.3,Indian
106.26,-31.226,1995.0,1.0,57.0,2052.2,Indian
106.26,-31.226,1995.0,1.0,69.0,2053.8,Indian
106.26,-31.226,1995.0,1.0,147.0,2077.8,Indian
106.26,-31.226,1995.0,1.0,224.0,2093.6,Indian
106.26,-31.226,1995.0,1.0,299.0,2101.9,Indian
106.26,-31.226,1995.0,1.0,329.0,2105.9,Indian
106.26,-31.226,1995.0,1.0,343.0,2106.8,Indian
106.26,-31.226,1995.0,1.0,388.0,2111.1,Indian
